length,entropy,mean,std,median,chi2_stat,chi2_p_value,unique_bytes,unique_ratio,max_freq,min_freq,freq_range,freq_std,mod_8,mod_16,is_mod_8,is_mod_16,first_byte,starts_with_0x30,is_der,autocorr_1,autocorr_2,autocorr_8,bit_entropy,nibble_chi2,rep_8,rep_16,algorithm
750,7.734678,127.7147,72.1276,125.0,248.7413,0.598649,244,0.9531,7,0,7,1.6872,6,14,0,0,21,0,0,0.084947,-0.016201,0.038635,0.999574,9.1627,0,0,RC4
750,7.766889,124.392,74.1401,124.0,225.5307,0.908086,247,0.9648,8,0,8,1.6065,6,14,0,0,58,0,0,-0.004256,-0.062813,0.015273,0.999631,12.2347,0,0,RC4
750,7.74332,130.396,70.9286,131.5,255.568,0.478207,244,0.9531,11,0,11,1.7102,6,14,0,0,14,0,0,0.072309,0.004868,-0.039497,0.999565,14.8373,0,0,RC4
750,7.731148,129.4507,73.0242,125.0,239.184,0.753546,239,0.9336,8,0,8,1.6545,6,14,0,0,218,0,0,-0.021975,0.033213,-0.119467,0.998666,11.936,0,0,RC4
750,7.698541,126.6653,73.8109,124.0,278.096,0.15323,239,0.9336,9,0,9,1.784,6,14,0,0,56,0,0,0.039132,0.033568,0.022476,0.99899,17.504,0,0,RC4
800,7.731518,127.1912,74.9614,125.0,275.2,0.183735,242,0.9453,10,0,10,1.8329,0,0,1,1,153,0,0,-0.021439,-0.021705,0.022569,0.999498,6.64,0,0,RC4
800,7.752488,130.8812,73.0169,136.0,239.36,0.750974,243,0.9492,8,0,8,1.7093,0,0,1,1,52,0,0,-0.046326,0.012353,-0.017991,0.998934,14.06,0,0,RC4
800,7.710559,129.8675,72.6335,133.0,282.88,0.11095,239,0.9336,8,0,8,1.8583,0,0,1,1,32,0,0,-0.000693,0.038928,0.023397,0.999296,10.92,0,0,RC4
800,7.728588,129.76,71.769,132.0,282.24,0.116039,245,0.957,9,0,9,1.8562,0,0,1,1,29,0,0,-0.007623,0.080793,-0.028208,0.998728,24.38,0,0,RC4
800,7.772099,129.3725,73.3207,131.5,227.2,0.89417,246,0.9609,8,0,8,1.6654,0,0,1,1,225,0,0,-0.005558,0.036255,-0.002097,0.99896,24.78,0,0,RC4
800,7.747248,126.3113,72.063,126.5,238.08,0.769372,242,0.9453,8,0,8,1.7048,0,0,1,1,113,0,0,-0.053713,0.010084,0.001886,0.99971,13.08,0,0,RC4
800,7.713619,125.8,74.2495,131.0,283.52,0.106031,239,0.9336,10,0,10,1.8604,0,0,1,1,120,0,0,-0.026474,-0.005944,0.023606,0.998636,21.96,0,0,RC4
800,7.745034,126.3713,75.8739,126.0,261.12,0.382727,245,0.957,9,0,9,1.7854,0,0,1,1,85,0,0,-0.066289,0.027054,-0.021516,0.99923,15.9,0,0,RC4
800,7.693439,126.0212,74.7121,125.0,307.2,0.013928,238,0.9297,9,0,9,1.9365,0,0,1,1,49,0,0,0.001809,0.031123,0.007464,0.999157,8.12,0,0,RC4
800,7.759324,131.5737,74.6335,131.0,243.84,0.681514,247,0.9648,8,0,8,1.7253,0,0,1,1,23,0,0,-0.010434,0.003831,0.06554,0.999012,18.68,0,0,RC4
800,7.754552,126.5825,72.796,125.5,240.0,0.741516,243,0.9492,8,0,8,1.7116,0,0,1,1,241,0,0,0.003373,-0.022082,0.026459,0.999,17.24,0,0,RC4
800,7.777464,126.7913,73.477,129.5,238.72,0.760261,249,0.9727,9,0,9,1.7071,0,0,1,1,152,0,0,-0.061916,-0.015744,-0.023666,0.999033,12.66,0,0,RC4
800,7.750547,125.145,74.1378,128.0,261.76,0.372139,246,0.9609,11,0,11,1.7875,0,0,1,1,84,0,0,-0.021694,-0.033404,-0.062616,0.998353,22.94,0,0,RC4
800,7.736684,128.3625,73.1576,129.5,248.96,0.59484,240,0.9375,9,0,9,1.7433,0,0,1,1,63,0,0,-0.044953,0.003853,0.016854,0.998796,15.6,0,0,RC4
800,7.748048,127.62,73.3902,125.5,248.96,0.59484,242,0.9453,11,0,11,1.7433,0,0,1,1,42,0,0,-0.117616,0.066673,0.035619,0.998967,15.12,0,0,RC4
850,7.751836,128.8176,74.0263,129.0,257.7271,0.44045,244,0.9531,8,0,8,1.8283,2,2,0,0,253,0,0,-0.038233,-0.002,0.027091,0.999267,14.5976,0,0,RC4
850,7.764803,127.7588,73.7133,126.5,258.9318,0.419684,247,0.9648,9,0,9,1.8326,2,2,0,0,160,0,0,-0.001413,-0.006604,-0.020613,0.99925,17.3835,0,0,RC4
850,7.767631,125.1318,72.3395,121.5,260.1365,0.399202,250,0.9766,9,0,9,1.8368,2,2,0,0,150,0,0,-0.022639,-0.022932,0.058266,0.999057,20.8659,0,0,RC4
850,7.793566,128.2353,73.7475,128.0,222.1882,0.931958,248,0.9688,8,0,8,1.6976,2,2,0,0,109,0,0,-0.038423,-0.014476,-0.045953,0.999782,6.5224,0,0,RC4
850,7.781383,129.1165,73.1547,130.5,230.6212,0.861305,246,0.9609,9,0,9,1.7295,2,2,0,0,155,0,0,-0.00433,0.003881,0.007494,0.999047,12.7341,0,0,RC4
850,7.758013,125.7612,72.8464,121.0,266.16,0.302731,245,0.957,9,0,9,1.858,2,2,0,0,152,0,0,-0.033215,-0.041871,-0.04856,0.998466,18.7388,0,0,RC4
850,7.765016,123.4459,73.2167,121.0,259.5341,0.409404,249,0.9727,10,0,10,1.8347,2,2,0,0,105,0,0,0.033573,0.040742,0.009745,0.998734,24.2541,0,0,RC4
850,7.755215,131.3871,71.8025,133.0,269.1718,0.259248,248,0.9688,9,0,9,1.8685,2,2,0,0,95,0,0,0.020638,-0.008243,-0.011192,0.998687,11.0776,0,0,RC4
850,7.758373,127.0812,73.1961,127.0,260.1365,0.399202,246,0.9609,9,0,9,1.8368,2,2,0,0,6,0,0,-0.060388,-0.003593,-0.047105,0.999127,11.7741,0,0,RC4
850,7.775807,129.4435,74.0037,130.5,246.2824,0.640914,247,0.9648,10,0,10,1.7873,2,2,0,0,186,0,0,0.031016,-0.017421,-0.023749,0.998761,13.4682,0,0,RC4
850,7.752095,130.4953,75.2246,135.0,268.5694,0.267655,246,0.9609,8,0,8,1.8664,2,2,0,0,39,0,0,-0.025893,-0.033869,0.000551,0.999492,12.3576,0,0,RC4
850,7.746656,126.6435,73.4346,123.0,260.7388,0.389083,244,0.9531,8,0,8,1.839,2,2,0,0,212,0,0,-0.019735,0.004833,-0.087789,0.998488,11.9812,0,0,RC4
850,7.778364,132.7271,72.2675,134.5,239.0541,0.755435,247,0.9648,8,0,8,1.7608,2,2,0,0,164,0,0,-0.055862,0.004716,-0.012239,0.998949,6.2776,0,0,RC4
850,7.763196,127.6988,72.0876,131.0,272.1835,0.21952,248,0.9688,11,0,11,1.8789,2,2,0,0,113,0,0,0.057586,-0.01144,-0.029976,0.999065,13.6941,0,0,RC4
850,7.757521,130.8753,74.6247,131.0,254.1129,0.503906,245,0.957,10,0,10,1.8154,2,2,0,0,84,0,0,0.023795,0.05576,-0.000242,0.999495,13.5812,0,0,RC4
900,7.77552,124.7867,72.8167,121.0,256.5511,0.460944,247,0.9648,9,0,9,1.877,4,4,0,0,11,0,0,0.000641,0.024846,0.03483,0.999294,19.3244,0,0,RC4
900,7.766276,131.2811,71.8607,131.5,274.7556,0.188751,247,0.9648,11,0,11,1.9425,4,4,0,0,58,0,0,-0.008315,-0.06551,-0.015946,0.998861,15.4311,0,0,RC4
900,7.758029,124.8611,73.5987,122.0,265.6533,0.310389,244,0.9531,10,0,10,1.91,4,4,0,0,11,0,0,-0.03015,0.005066,-0.078645,0.998616,15.8933,0,0,RC4
900,7.761306,124.4022,72.5108,121.0,271.3422,0.230223,248,0.9688,9,0,9,1.9304,4,4,0,0,149,0,0,0.001419,-0.017696,-0.004531,0.99878,8.2667,0,0,RC4
900,7.759807,122.2733,75.0832,118.0,282.72,0.112207,247,0.9648,10,0,10,1.9704,4,4,0,0,63,0,0,-0.026272,0.082512,0.022594,0.998368,24.6578,0,0,RC4
900,7.785693,124.9289,73.5917,123.0,252.5689,0.531263,248,0.9688,12,0,12,1.8624,4,4,0,0,60,0,0,-0.029119,0.032072,0.042056,0.999062,17.3156,0,0,RC4
900,7.774298,126.8989,74.0509,129.0,261.6711,0.373603,248,0.9688,12,0,12,1.8957,4,4,0,0,27,0,0,0.022431,-0.015823,0.039938,0.999306,8.0889,0,0,RC4
900,7.786416,126.4722,74.4238,126.0,253.1378,0.521181,251,0.9805,9,0,9,1.8645,4,4,0,0,66,0,0,-0.007699,-0.029615,-0.002065,0.999411,20.4089,0,0,RC4
900,7.801069,123.6722,74.1365,119.0,235.5022,0.804195,251,0.9805,11,0,11,1.7984,4,4,0,0,193,0,0,0.037859,-0.027348,0.08267,0.999205,11.5911,0,0,RC4
900,7.773235,124.9222,75.4038,127.0,259.9644,0.402107,248,0.9688,9,0,9,1.8895,4,4,0,0,208,0,0,-0.016042,-0.055823,-0.001634,0.998658,22.72,0,0,RC4
900,7.792502,129.3811,73.1766,133.0,246.88,0.630751,250,0.9766,10,0,10,1.8413,4,4,0,0,127,0,0,0.023842,-0.010583,-0.033294,0.999183,14.1333,0,0,RC4
900,7.805213,128.7444,76.259,126.0,233.2267,0.8323,253,0.9883,9,0,9,1.7897,4,4,0,0,77,0,0,-0.035336,0.030958,-0.02878,0.999264,12.0178,0,0,RC4
900,7.787804,125.6867,74.9433,122.0,237.7778,0.773612,248,0.9688,10,0,10,1.807,4,4,0,0,24,0,0,0.01059,0.008367,0.042397,0.999665,10.1511,0,0,RC4
900,7.776664,130.1489,74.801,134.0,255.9822,0.470921,248,0.9688,10,0,10,1.8749,4,4,0,0,196,0,0,0.03383,-0.043037,0.025098,0.999674,8.32,0,0,RC4
900,7.800993,119.4844,74.5363,116.5,232.0889,0.845388,250,0.9766,9,0,9,1.7853,4,4,0,0,208,0,0,-0.032876,-0.05946,-0.002324,0.99814,27.1467,0,0,RC4
950,7.809143,130.1968,74.3247,131.5,225.9832,0.904448,249,0.9727,9,0,9,1.8099,6,6,0,0,91,0,0,0.032029,-0.005109,-0.035534,0.999665,14.2905,0,0,RC4
950,7.795229,128.8179,73.7198,129.0,261.5537,0.37554,253,0.9883,11,0,11,1.9472,6,6,0,0,102,0,0,0.020134,-0.032797,0.019885,0.999447,11.9326,0,0,RC4
950,7.798624,130.5147,75.4575,133.0,250.7747,0.562998,250,0.9766,10,0,10,1.9066,6,6,0,0,66,0,0,-0.023716,0.064725,0.056354,0.99929,14.3579,0,0,RC4
950,7.805853,127.98,73.2408,134.0,239.4568,0.749554,253,0.9883,8,0,8,1.8631,6,6,0,0,95,0,0,0.033048,-0.010489,-0.040088,0.998501,19.8821,0,0,RC4
950,7.795178,127.3747,73.7892,126.0,254.0084,0.505756,250,0.9766,10,0,10,1.9189,6,6,0,0,116,0,0,-0.037534,-0.048966,0.021911,0.999609,11.4105,0,0,RC4
950,7.837183,129.2316,75.0292,131.0,201.1916,0.994527,252,0.9844,9,0,9,1.7078,6,6,0,0,228,0,0,0.045756,-0.023935,-0.047821,0.999324,14.2063,0,0,RC4
950,7.831892,130.0295,73.9121,131.0,209.8147,0.982267,252,0.9844,11,0,11,1.744,6,6,0,0,148,0,0,0.012452,-0.026731,0.018071,0.999216,8.2442,0,0,RC4
950,7.804485,126.4947,74.5979,125.0,236.7621,0.787559,251,0.9805,9,0,9,1.8526,6,6,0,0,7,0,0,-0.03696,-0.088621,0.007801,0.999372,12.6568,0,0,RC4
950,7.77469,127.2821,73.5949,127.5,284.7284,0.097194,247,0.9648,13,0,13,2.0316,6,6,0,0,244,0,0,0.010852,-0.031413,-0.026878,0.999525,19.3432,0,0,RC4
950,7.810424,120.0147,76.0592,114.0,238.9179,0.757408,253,0.9883,10,0,10,1.861,6,6,0,0,200,0,0,-0.021137,-0.009376,0.021121,0.998561,13.3474,0,0,RC4
950,7.760873,130.0874,74.1901,128.0,273.4105,0.204472,245,0.957,9,0,9,1.9908,6,6,0,0,41,0,0,-0.021576,0.045636,0.013541,0.999334,9.5242,0,0,RC4
950,7.800468,129.6389,73.2078,133.0,248.08,0.610125,252,0.9844,9,0,9,1.8963,6,6,0,0,184,0,0,0.000226,0.037852,-0.038832,0.998901,17.7937,0,0,RC4
950,7.797293,129.6253,73.5276,129.0,242.1516,0.708543,250,0.9766,9,0,9,1.8736,6,6,0,0,32,0,0,0.004615,-0.004549,-0.02815,0.999032,13.5158,0,0,RC4
950,7.760814,127.6358,76.9151,122.0,287.4232,0.079529,248,0.9688,10,0,10,2.0412,6,6,0,0,183,0,0,0.061135,0.005462,-0.003477,0.998845,18.8211,0,0,RC4
950,7.80769,127.3053,72.5798,129.5,233.5284,0.82872,249,0.9727,10,0,10,1.8399,6,6,0,0,59,0,0,-0.022136,0.003626,0.021166,0.999626,7.8063,0,0,RC4
1000,7.813124,126.292,74.0274,124.0,240.064,0.740561,252,0.9844,10,0,10,1.9139,0,8,1,0,10,0,0,-0.038736,0.038131,-0.010652,0.999685,16.752,0,0,RC4
1000,7.804313,126.732,73.2027,128.0,249.28,0.589253,249,0.9727,10,0,10,1.9503,0,8,1,0,5,0,0,-0.029315,0.041361,-0.002113,0.999145,11.504,0,0,RC4
1000,7.805639,130.004,74.663,129.0,253.888,0.507889,251,0.9805,11,0,11,1.9683,0,8,1,0,119,0,0,0.059499,-0.080047,0.015968,0.999401,12.336,0,0,RC4
1000,7.813114,126.49,72.7122,126.0,243.136,0.692898,250,0.9766,13,0,13,1.9261,0,8,1,0,28,0,0,-0.004203,0.000897,-0.010961,0.999657,20.0,0,0,RC4
1000,7.78695,124.321,71.9008,124.0,272.832,0.211484,248,0.9688,12,0,12,2.0404,0,8,1,0,132,0,0,0.087519,0.034437,0.028813,0.999395,16.176,0,0,RC4
1000,7.826681,122.129,72.5531,118.5,228.8,0.879535,253,0.9883,10,0,10,1.8685,0,8,1,0,80,0,0,0.006621,0.020131,0.015084,0.99891,13.12,0,0,RC4
1000,7.817758,126.815,74.6861,129.0,235.456,0.804791,250,0.9766,11,0,11,1.8955,0,8,1,0,69,0,0,0.01191,0.022972,-0.014845,0.999008,21.12,0,0,RC4
1000,7.787254,126.454,73.6521,127.5,278.464,0.149624,251,0.9805,11,0,11,2.0613,0,8,1,0,252,0,0,-0.036197,0.043847,-0.012754,0.999019,38.272,0,0,RC4
1000,7.785519,126.499,74.3976,125.0,271.808,0.224259,248,0.9688,11,0,11,2.0365,0,8,1,0,101,0,0,0.069243,0.019386,0.002276,0.999282,14.576,0,0,RC4
1000,7.836026,130.033,73.0322,130.0,219.584,0.947113,253,0.9883,10,0,10,1.8305,0,8,1,0,176,0,0,0.0386,-0.00509,0.056601,0.999802,8.064,0,0,RC4
1000,7.816233,130.734,73.3605,131.0,246.72,0.63348,254,0.9922,10,0,10,1.9403,0,8,1,0,162,0,0,0.077386,0.004741,-0.027239,0.999448,15.472,0,0,RC4
1000,7.804149,125.187,74.957,126.5,263.616,0.342095,254,0.9922,9,0,9,2.0056,0,8,1,0,242,0,0,0.001141,0.07603,-0.035769,0.99943,14.128,0,0,RC4
1000,7.79283,128.436,73.2303,129.5,263.104,0.350279,250,0.9766,9,0,9,2.0037,0,8,1,0,58,0,0,0.010668,-0.021873,-0.052727,0.999381,15.904,0,0,RC4
1000,7.810353,130.941,74.5609,129.0,243.648,0.684634,250,0.9766,9,0,9,1.9282,0,8,1,0,243,0,0,0.00847,-0.014854,0.028502,0.999131,9.52,0,0,RC4
1000,7.764688,131.748,72.8489,130.0,304.064,0.01894,248,0.9688,13,0,13,2.154,0,8,1,0,241,0,0,0.021893,-0.057187,-0.019168,0.999294,19.728,0,0,RC4
1050,7.794089,123.4314,73.926,123.0,278.2743,0.151475,249,0.9727,11,0,11,2.1115,2,10,0,0,167,0,0,-0.06043,0.051878,0.024729,0.998849,13.4933,0,0,RC4
1050,7.831293,126.179,73.585,125.0,217.3219,0.958058,250,0.9766,10,0,10,1.866,2,10,0,0,75,0,0,0.085714,-0.01062,0.043258,0.998981,14.4076,0,0,RC4
1050,7.812358,128.1114,74.4754,129.0,265.5962,0.311258,253,0.9883,11,0,11,2.0628,2,10,0,0,105,0,0,-0.048887,0.03222,0.041587,0.999797,17.4248,0,0,RC4
1050,7.819077,131.2381,73.8805,133.0,237.8019,0.773275,250,0.9766,10,0,10,1.9519,2,10,0,0,153,0,0,-0.021519,0.030949,0.006644,0.998949,8.3733,0,0,RC4
1050,7.811724,128.3752,72.0319,129.0,248.5295,0.602332,250,0.9766,10,0,10,1.9955,2,10,0,0,213,0,0,0.00833,0.009962,0.021513,0.999655,10.781,0,0,RC4
1050,7.807355,123.7457,73.8686,126.0,267.059,0.289378,252,0.9844,12,0,12,2.0685,2,10,0,0,105,0,0,0.008124,0.005673,-0.04325,0.998596,21.0971,0,0,RC4
1050,7.811847,127.4914,74.6739,125.0,259.2571,0.414121,250,0.9766,10,0,10,2.0381,2,10,0,0,230,0,0,0.07339,-0.066111,0.017318,0.999412,12.381,0,0,RC4
1050,7.814109,128.3829,73.3858,127.0,262.6705,0.357272,252,0.9844,12,0,12,2.0514,2,10,0,0,214,0,0,0.028397,0.000506,0.041905,0.999056,13.6914,0,0,RC4
1050,7.828297,126.0419,73.08,126.0,232.9257,0.835825,252,0.9844,11,0,11,1.9318,2,10,0,0,157,0,0,0.035279,-0.053312,0.022574,0.998862,19.8781,0,0,RC4
1050,7.785604,126.6648,74.8946,126.0,303.6305,0.019745,253,0.9883,11,0,11,2.2056,2,10,0,0,105,0,0,-0.037402,0.025833,-0.018529,0.999144,15.581,0,0,RC4
1050,7.836976,130.4562,74.8906,127.0,225.6114,0.907444,253,0.9883,12,0,12,1.9012,2,10,0,0,228,0,0,0.00209,-0.004092,-0.041408,0.998946,12.8381,0,0,RC4
1050,7.823995,125.8648,75.8075,125.5,229.5124,0.872605,251,0.9805,10,0,10,1.9176,2,10,0,0,46,0,0,0.02625,0.002033,0.001125,0.999714,8.5714,0,0,RC4
1050,7.804916,129.5943,73.727,129.5,251.9429,0.542352,249,0.9727,9,0,9,2.0091,2,10,0,0,127,0,0,0.025278,-0.027298,-0.003606,0.998955,23.459,0,0,RC4
1050,7.833293,128.0629,74.7711,128.0,226.099,0.903501,254,0.9922,9,0,9,1.9033,2,10,0,0,240,0,0,0.028165,0.038796,-0.022652,0.999772,10.9638,0,0,RC4
1050,7.805145,129.301,75.3822,127.0,258.7695,0.422465,250,0.9766,11,0,11,2.0362,2,10,0,0,12,0,0,0.034389,0.035194,0.090263,0.999375,31.0933,0,0,RC4
1100,7.823845,126.3273,73.4735,127.0,264.7127,0.32485,255,0.9961,12,0,12,2.1079,4,12,0,0,218,0,0,-0.029695,0.051872,0.00673,0.999758,9.8764,0,0,RC4
1100,7.829911,125.4236,74.8798,126.5,246.0945,0.64409,253,0.9883,12,0,12,2.0324,4,12,0,0,137,0,0,0.000353,-0.035674,-0.016698,0.999395,16.7127,0,0,RC4
1100,7.833863,129.5618,72.471,129.0,236.32,0.793482,253,0.9883,10,0,10,1.9916,4,12,0,0,235,0,0,-0.011579,-0.007644,-0.035168,0.999493,17.76,0,0,RC4
1100,7.839968,124.6282,73.737,124.0,231.6655,0.850092,252,0.9844,14,0,14,1.9719,4,12,0,0,210,0,0,-0.04126,-0.018887,-0.025926,0.998894,16.2909,0,0,RC4
1100,7.833781,126.7555,74.0112,126.0,231.6655,0.850092,252,0.9844,10,0,10,1.9719,4,12,0,0,52,0,0,0.006743,0.01026,-0.001172,0.999582,19.3018,0,0,RC4
1100,7.829992,126.7527,73.6709,126.5,239.5782,0.747769,252,0.9844,10,0,10,2.0053,4,12,0,0,212,0,0,-0.018933,-0.032963,0.015145,0.999685,6.8364,0,0,RC4
1100,7.82656,132.7218,74.1639,135.0,255.8691,0.47291,255,0.9961,11,0,11,2.0724,4,12,0,0,171,0,0,-0.060991,0.004456,0.007004,0.998957,17.7018,0,0,RC4
1100,7.839332,128.9209,73.6365,128.5,230.7345,0.860115,252,0.9844,11,0,11,1.9679,4,12,0,0,172,0,0,0.056551,0.030517,-0.015053,0.999615,9.0182,0,0,RC4
1100,7.814829,124.9964,74.1529,124.5,278.2109,0.152098,254,0.9922,13,0,13,2.1609,4,12,0,0,137,0,0,0.013113,-0.035597,0.030114,0.998259,24.2182,0,0,RC4
1100,7.851118,127.5373,76.0635,125.5,207.4618,0.986865,253,0.9883,10,0,10,1.8661,4,12,0,0,237,0,0,-0.019424,0.023027,0.005074,0.999801,15.6073,0,0,RC4
1100,7.809984,127.1764,72.6017,126.5,279.1418,0.143137,252,0.9844,11,0,11,2.1646,4,12,0,0,118,0,0,-0.049809,0.002002,-0.039384,0.999691,12.2473,0,0,RC4
1100,7.816601,123.9745,74.1924,122.0,255.4036,0.481103,251,0.9805,10,0,10,2.0705,4,12,0,0,87,0,0,0.003039,0.006443,-0.016262,0.999422,10.6909,0,0,RC4
1100,7.835622,129.0473,74.0735,130.0,247.9564,0.612263,256,1.0,11,1,10,2.0401,4,12,0,0,149,0,0,-0.03878,0.03254,-0.042865,0.999615,13.8473,0,0,RC4
1100,7.815927,130.2409,73.0058,132.5,262.8509,0.354355,252,0.9844,11,0,11,2.1004,4,12,0,0,193,0,0,-0.048263,0.024609,-0.003097,0.999216,11.0109,0,0,RC4
1100,7.823932,125.5945,74.5568,124.5,248.4218,0.604202,251,0.9805,10,0,10,2.042,4,12,0,0,36,0,0,0.01755,-0.001553,0.007784,0.999609,14.9382,0,0,RC4
1150,7.835493,126.3139,73.2141,125.5,243.9757,0.679303,253,0.9883,11,0,11,2.0691,6,14,0,0,150,0,0,-0.039905,-0.013933,-0.008968,0.999558,5.8087,0,0,RC4
1150,7.834396,128.9009,75.2547,130.0,259.5583,0.408993,255,0.9961,12,0,12,2.1342,6,14,0,0,52,0,0,-0.022514,-0.020413,0.014018,0.999537,7.8261,0,0,RC4
1150,7.847288,131.5678,73.0019,133.0,223.9409,0.920087,253,0.9883,11,0,11,1.9823,6,14,0,0,198,0,0,-0.027583,-0.026427,0.034088,0.999673,5.9478,0,0,RC4
1150,7.847469,125.92,74.013,123.0,240.4139,0.735311,255,0.9961,11,0,11,2.0539,6,14,0,0,26,0,0,0.016659,-0.015012,0.013413,0.999479,14.073,0,0,RC4
1150,7.817064,123.8296,74.5018,122.0,267.127,0.288382,252,0.9844,12,0,12,2.165,6,14,0,0,106,0,0,-0.032033,-0.010135,0.00099,0.99941,9.913,0,0,RC4
1150,7.814358,128.8348,73.3434,127.0,267.5722,0.281896,250,0.9766,11,0,11,2.1669,6,14,0,0,220,0,0,0.024071,0.032861,0.017264,0.999707,13.7391,0,0,RC4
1150,7.842189,126.06,74.0342,125.5,234.1809,0.820824,253,0.9883,12,0,12,2.0271,6,14,0,0,91,0,0,0.005449,-0.048781,0.074251,0.999556,10.2887,0,0,RC4
1150,7.844797,129.0383,73.5678,130.0,236.8522,0.786341,253,0.9883,11,0,11,2.0387,6,14,0,0,186,0,0,0.001372,0.042106,0.029503,0.99944,15.8678,0,0,RC4
1150,7.83396,125.94,73.4367,124.0,242.1948,0.707863,253,0.9883,12,0,12,2.0615,6,14,0,0,27,0,0,-0.003257,-0.049572,-0.053942,0.999532,19.2487,0,0,RC4
1150,7.803726,125.5122,73.5456,126.0,305.8609,0.015904,253,0.9883,14,0,14,2.3167,6,14,0,0,22,0,0,0.042757,0.023077,0.005878,0.998644,9.4817,0,0,RC4
1150,7.833609,124.4461,75.5682,124.0,252.88,0.52575,253,0.9883,12,0,12,2.1065,6,14,0,0,128,0,0,0.046636,-0.051061,-0.034087,0.999646,8.967,0,0,RC4
1150,7.816853,128.46,75.5626,129.0,273.36,0.205079,251,0.9805,12,0,12,2.1902,6,14,0,0,35,0,0,0.001777,-0.043683,-0.000673,0.999397,19.2348,0,0,RC4
1150,7.81753,126.4461,76.5361,125.0,278.2574,0.151641,254,0.9922,11,0,11,2.2097,6,14,0,0,184,0,0,0.022406,0.017626,0.022959,0.999618,16.8417,0,0,RC4
1150,7.827606,127.0243,73.9731,126.0,251.5443,0.549404,251,0.9805,12,0,12,2.101,6,14,0,0,154,0,0,-0.033066,-0.025302,0.003802,0.999828,13.113,0,0,RC4
1150,7.829545,128.3974,73.525,129.0,251.9896,0.541525,253,0.9883,12,0,12,2.1028,6,14,0,0,109,0,0,0.014309,0.04296,-0.053312,0.999636,14.8939,0,0,RC4
1200,7.836506,126.7658,73.8638,130.5,257.0667,0.451935,254,0.9922,11,0,11,2.1696,0,0,1,1,247,0,0,0.005166,0.014084,-0.027288,0.999187,20.8,0,0,RC4
1200,7.833468,129.1783,75.07,133.0,250.24,0.572417,252,0.9844,13,0,13,2.1406,0,0,1,1,213,0,0,0.005731,0.019995,0.025129,0.999159,21.48,0,0,RC4
1200,7.796131,124.6542,74.0758,127.0,323.2,0.002438,251,0.9805,14,0,14,2.4327,0,0,1,1,170,0,0,-0.02503,-0.009201,-0.005268,0.999285,13.1867,0,0,RC4
1200,7.83615,127.88,73.5665,129.0,267.7333,0.279568,254,0.9922,14,0,14,2.2141,0,0,1,1,205,0,0,0.016059,0.017052,0.033347,0.999687,8.24,0,0,RC4
1200,7.829055,129.8325,73.8323,128.0,280.5333,0.130454,255,0.9961,13,0,13,2.2664,0,0,1,1,55,0,0,-0.000217,-0.042585,-0.008615,0.999652,12.6267,0,0,RC4
1200,7.835132,129.9667,73.5659,132.0,251.9467,0.542285,253,0.9883,11,0,11,2.1479,0,0,1,1,12,0,0,-0.006412,0.003289,0.024855,0.999095,11.5733,0,0,RC4
1200,7.828138,126.0158,73.2582,126.0,265.1733,0.31773,253,0.9883,12,0,12,2.2035,0,0,1,1,0,0,0,0.060846,-0.035336,0.020411,0.998734,18.64,0,0,RC4
1200,7.814259,128.2475,73.5119,125.0,287.36,0.079912,251,0.9805,13,0,13,2.2938,0,0,1,1,177,0,0,0.010013,0.025855,0.003765,0.999497,19.8933,0,0,RC4
1200,7.825693,128.7933,75.1796,130.5,267.3067,0.285755,254,0.9922,12,0,12,2.2124,0,0,1,1,186,0,0,-0.019032,0.000305,-0.021552,0.999325,15.84,0,0,RC4
1200,7.864779,131.435,74.8484,133.0,207.5733,0.986672,254,0.9922,10,0,10,1.9496,0,0,1,1,52,0,0,-0.02076,-0.028936,-0.007758,0.999584,9.36,0,0,RC4
1200,7.813428,130.1542,72.2109,136.0,282.6667,0.112628,251,0.9805,11,0,11,2.275,0,0,1,1,14,0,0,-0.035124,-0.032128,-0.001778,0.999574,29.3867,0,0,RC4
1200,7.864771,126.3775,73.9463,127.0,210.56,0.980558,255,0.9961,9,0,9,1.9635,0,0,1,1,214,0,0,-0.063445,0.062564,0.046864,0.99962,10.7867,0,0,RC4
1200,7.855696,126.835,73.0655,127.5,228.48,0.882565,255,0.9961,11,0,11,2.0454,0,0,1,1,158,0,0,-0.035945,0.050052,-0.050363,0.999813,6.4667,0,0,RC4
1200,7.835489,128.2733,73.8947,128.0,263.04,0.351308,254,0.9922,12,0,12,2.1946,0,0,1,1,93,0,0,0.005696,-0.016138,0.059588,0.999756,13.0267,0,0,RC4
1200,7.838078,126.0567,72.0539,124.0,252.8,0.527168,254,0.9922,11,0,11,2.1515,0,0,1,1,184,0,0,0.043565,0.031844,-0.0036,0.999385,20.2,0,0,RC4
1250,7.850542,129.852,72.7201,131.0,252.0032,0.541284,254,0.9922,15,0,15,2.1924,2,2,0,0,79,0,0,-0.018382,-0.00984,-0.01277,0.999357,20.064,0,0,RC4
1250,7.861099,126.412,74.0772,125.5,223.3312,0.924375,254,0.9922,11,0,11,2.0639,2,2,0,0,72,0,0,-1.4e-05,0.017715,-0.009469,0.99957,11.6928,0,0,RC4
